"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/06/11 2:06:42 JST","12046335353","注文","503-5798416-7391830","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","福島県","969-751","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 3:29:01 JST","12046335353","注文","249-8194518-2602239","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","栃木県","322-004","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 5:14:26 JST","12046335353","注文","503-9468210-4970212","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","大阪府","550-000","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 6:20:18 JST","12046335353","注文","249-8822000-0385466","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","千葉県","277-004","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 6:23:55 JST","12046335353","注文","249-2237806-7598233","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","東京都","142-004","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 6:31:05 JST","12046335353","注文","503-8329207-6201456","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","Chiba-ken","261-000","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 10:47:10 JST","12046335353","注文","249-1230432-4717408","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","東京都","146-008","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 12:33:00 JST","12046335353","注文","249-8613418-8021463","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","福岡県","830-010","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/11 14:20:33 JST","12046335353","注文","250-7302733-0075043","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","栃木県","324-005","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/12 2:26:18 JST","12046335353","注文","249-7280891-8182211","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","富山県","930-019","","6,111","489","418","42","0","0","-66","-418","-42","0","-718","-514","0","0","5,302"
"2025/06/12 2:48:23 JST","12046335353","注文","250-5667923-3059028","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","千葉県","274-081","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:48:33 JST","12046335353","注文","249-5574775-8307844","RAS29001","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 24本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","2","amazon.jp","出品者","","山梨県","403-000","","17,037","1,363","0","0","0","0","-184","0","0","0","-2,004","0","0","0","16,212"
"2025/06/12 2:48:42 JST","12046335353","注文","249-1943083-0232648","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","兵庫県","651-213","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:48:51 JST","12046335353","注文","249-2663285-3151863","RAS29001","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 24本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","出品者","","東京都","113-003","","8,519","681","0","0","0","0","-92","0","0","0","-1,002","0","0","0","8,106"
"2025/06/12 2:49:10 JST","12046335353","注文","250-0599273-0589433","QTS00001","森永製菓 おいしいコラーゲンドリンク 125ml 30本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","岐阜県","503-003","","7,500","600","0","0","0","0","-81","0","0","0","-882","0","0","0","7,137"
"2025/06/12 2:49:13 JST","12046335353","注文","503-8144823-0583839","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","兵庫県","663-803","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:49:16 JST","12046335353","注文","503-2145359-2884612","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","兵庫県","670-007","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:49:26 JST","12046335353","注文","250-8099135-0183036","QTS00005","森永製菓 おいしいコラーゲンドリンク 125ml 36本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","静岡県","430-085","","8,334","666","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/12 2:49:26 JST","12046335353","注文","250-8099135-0183036","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","静岡県","430-085","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/12 2:49:29 JST","12046335353","注文","503-5367123-8321439","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","2","amazon.jp","出品者","","東京都","105-002","","4,600","368","0","0","0","0","-50","0","0","0","-541","0","0","0","4,377"
"2025/06/12 2:49:32 JST","12046335353","注文","503-1635179-5667821","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","宮城県","981-313","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:49:35 JST","12046335353","注文","250-2179432-3046208","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","広島県","730-005","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:49:44 JST","12046335353","注文","250-1849070-0399854","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","大阪府","554-002","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/12 2:49:44 JST","12046335353","注文","249-8267693-9527029","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","神奈川県","227-004","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:50:09 JST","12046335353","注文","249-8920544-0619801","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","103-002","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:50:12 JST","12046335353","注文","250-3206092-4121425","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","兵庫県","669-111","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:50:22 JST","12046335353","注文","503-9669217-0053448","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","179-007","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:50:22 JST","12046335353","注文","249-9757927-7491805","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","愛知県","470-034","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:50:22 JST","12046335353","注文","249-0526969-2366220","RAK35001","森永製菓 おいしいフルーツ青汁パウダー 120g 約30日分 機能性表示食品 大麦若葉由来食物繊維 青汁 粉末 パウダ�","1","amazon.jp","出品者","","奈良県","633-007","","4,500","360","0","0","0","0","-49","0","0","0","-529","0","0","0","4,282"
"2025/06/12 2:51:12 JST","12046335353","注文","250-8775791-6135040","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","大阪府","531-007","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 2:51:21 JST","12046335353","注文","503-7149019-5464643","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","長崎県","854-051","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/12 3:21:19 JST","12046335353","注文","503-3719365-3631844","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon",",","山口県","690-083","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 4:25:54 JST","12046335353","注文","503-3098708-5329426","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","福岡県","805-000","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 4:32:13 JST","12046335353","注文","250-9341918-4155854","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","2","amazon.jp","Amazon","","岩手県","020-012","","12,222","978","0","0","0","0","-132","0","0","0","-1,437","-1,028","0","0","10,603"
"2025/06/12 4:34:45 JST","12046335353","注文","503-1072914-4951012","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","岩手県","025-031","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 4:39:55 JST","12046335353","注文","503-5978581-1919030","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","岐阜県","503-083","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 4:42:03 JST","12046335353","注文","250-0388222-7765455","QTE17002","森永製菓 おいしいコラーゲンドリンク 125ml 12本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","埼玉県","360-082","","3,463","277","60","6","0","0","-37","-60","-6","0","-407","-465","0","0","2,831"
"2025/06/12 4:42:16 JST","12046335353","注文","249-1565382-1628631","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","神奈川県","210-083","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 4:45:16 JST","12046335353","注文","249-8311064-2517456","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","神奈川県","252-081","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/12 5:02:45 JST","12046335353","注文","250-1190086-8535049","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","愛知県","470-233","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 5:22:32 JST","12046335353","注文","250-0796900-0299050","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","広島県","731-513","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 5:29:19 JST","12046335353","注文","250-1453837-8843850","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","広島県","735-002","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/12 6:07:54 JST","12046335353","注文","249-6734423-9187068","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","Osaka-fu","553-000","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/12 6:11:37 JST","12046335353","注文","503-2035547-5896628","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","大阪府","532-000","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
